,lat,lng,members,cluster
726,-26.19000053,28.04000092,154,2
727,38.90999985,-77.02999878,1302,2
728,-28.06999969,153.4400024,694,2
729,37.77000046,-122.4100037,878,0
730,43.04999924,-87.90000153,2168,0
731,43.65000153,-79.37999725,19397,2
732,28.67000008,-81.41000366,206,0
733,37.77000046,-122.4100037,132,0
734,36.31999969,-80.81999969,219,0
735,37.54999924,-122.3300018,1224,0
736,42.34999847,-71.05999756,2305,0
737,39.27000046,-84.41000366,3784,2
738,-31.95999908,115.8399963,487,2
739,-27.45999908,153.0200043,489,0
740,40.43000031,-79.91999817,328,2
741,39.99000168,-83.04000092,558,0
742,-35.31000137,149.13000490000005,1225,0
743,40.74000168,-74.0,2229,0
744,27.96999931,-82.51000214,721,0
745,37.81999969,-122.2399979,1017,0
746,40.40000153,-74.31999969,249,0
747,42.31000137,-71.05999756,178,0
748,38.90000153,-77.02999878,1085,0
749,51.52000046,-0.129999995,500,0
750,39.41999817,-77.33999634,938,2
751,51.52000046,-0.129999995,7205,0
752,-33.86999893,151.21000669999995,393,0
753,51.11000061,17.03000069,536,0
754,35.66999817,139.7700043,2560,2
755,25.75,-80.23999786,1451,5
756,28.54000092,-81.37000275,1047,0
757,37.40999985,-122.0800018,5132,0
758,28.07999992,-82.5,359,0
759,45.49000168,-122.5100021,176,0
760,41.49000168,-81.66999817,1076,2
761,40.75,-73.98000336,1647,0
762,42.04000092,-70.70999908,230,0
763,32.79999924,-117.1699982,491,2
764,52.04999924,4.360000134,473,0
765,42.50999832,-71.19999695,105,0
766,38.91999817,-77.04000092,1519,0
767,37.40999985,-122.0800018,419,0
768,37.77000046,-122.4000015,275,2
769,37.27000046,-76.70999908,335,2
770,4.630000114,-74.08999634,4341,2
771,48.22000122,16.37000084,509,0
772,32.88999939,-117.1999969,319,0
773,41.88999939,-87.62999725,607,0
774,40.70999908,-74.01000214,158,0
775,37.38000107,-122.0199966,192,0
776,40.75,-73.98999786,5768,5
777,29.75,-95.34999847,2457,0
778,37.77000046,-122.4000015,1253,0
779,33.77000046,-84.37999725,737,0
780,36.99000168,-122.0599976,711,0
781,47.63000107,-122.3399963,3526,2
782,37.75999832,-122.4400024,496,0
783,33.93000031,-84.38999939,57,0
784,37.79999924,-122.4000015,1011,0
785,37.40000153,-122.0100021,6365,0
786,34.43999863,-119.8000031,2152,2
787,-27.45999908,153.0200043,2707,0
788,41.90000153,12.47999954,216,0
789,37.75999832,-122.4400024,7990,0
790,3.160000086,101.7099991,9984,0
791,33.61999893,-112.0,458,0
792,32.06999969,34.77000046,674,2
793,40.75999832,-73.98999786,1313,0
794,33.97999954,-118.0699997,308,2
795,40.75,-73.98999786,5749,0
796,40.72000122,-74.0,1506,0
797,40.75999832,-73.98999786,1167,0
798,52.36999893,4.889999866,1842,0
799,36.06999969,-79.76999664,448,0
800,51.52000046,-0.100000001,154,0
801,47.38000107,8.539999962000001,335,0
802,37.49000168,-122.1999969,764,2
803,35.83000183,-78.83999634,551,4
804,17.39999962,78.48000336,484,0
805,42.99000168,-71.47000122,434,2
806,41.79999924,-87.59999847,373,0
807,41.88999939,-87.63999939,6431,2
808,-41.27999878,174.77999880000004,604,5
809,40.75,-73.98999786,4585,2
810,48.86000061,2.339999914,504,2
811,29.95000076,-90.12000275,1082,2
812,40.04999924,-105.2099991,54,0
813,33.43999863,-112.0299988,402,0
814,49.27999878,-123.1100006,239,2
815,41.88999939,-87.62999725,623,0
816,40.75999832,-73.98999786,1,0
817,40.74000168,-73.98999786,1196,0
818,30.15999985,-92.02999878,261,0
819,32.75999832,-117.1999969,217,0
820,36.02999878,-78.87000275,1105,0
821,33.75,-84.38999939,2309,0
822,4.159999847,9.229999542,392,0
823,47.63000107,-122.3399963,619,0
824,41.86999893,-87.62999725,2880,2
825,38.88999939,-77.02999878,1218,0
826,35.22999954,-80.83999634,1341,0
827,35.93000031,-79.04000092,753,0
828,32.95999908,-96.75,68,0
829,40.75999832,-73.98999786,1509,0
830,37.77000046,-122.4000015,677,2
831,13.72999954,100.5,1034,0
832,51.50999832,-0.07,192,0
833,53.47999954,-2.230000019,496,2
834,51.52000046,-0.100000001,1268,0
835,49.27999878,-123.1200027,1658,0
836,39.40999985,-84.51000214,235,0
837,57.72000122,12.01000023,536,0
838,40.61999893,-74.02999878,141,0
839,40.45000076,-79.98999786,397,2
840,40.75999832,-73.98999786,93,0
841,38.90999985,-77.01999664,5721,1
842,-36.84999847,174.7599945,244,0
843,37.77000046,-122.4100037,1042,0
844,34.15999985,-118.5100021,135,0
845,51.93000031,4.480000018999999,3043,0
846,12.97000027,77.55999756,373,0
847,42.36999893,-71.08999634,2127,1
848,37.77000046,-122.4100037,338,2
849,39.99000168,-83.04000092,1394,0
850,42.11000061,-87.97000122,740,0
851,39.77000046,-105.0100021,1628,0
852,30.27000046,-97.73999786,595,0
853,41.88000107,-87.62999725,402,2
854,39.95000076,-75.13999939,778,2
855,-36.84999847,174.7599945,404,0
856,51.52000046,-0.100000001,2073,0
857,32.79000092,-96.80000305,4110,0
858,37.43999863,-121.8899994,485,0
859,51.43000031,-0.109999999,575,2
860,40.72000122,-74.0,273,2
861,33.77000046,-84.37999725,202,2
862,37.36999893,-122.0299988,638,0
863,34.13999939,-118.3899994,1290,0
864,51.52999878,-0.119999997,1070,0
865,48.43999863,-123.4000015,1019,0
866,41.00999832,28.95999908,1585,0
867,33.70999908,-117.7099991,339,0
868,59.90999985,10.75,833,0
869,51.50999832,-0.07,984,0
870,52.09999847,5.110000134,35,0
871,33.15999985,-96.77999878,846,4
872,37.66999817,-121.8799973,2067,2
873,40.74000168,-74.0,3086,0
874,52.20000076,0.119999997,239,0
875,40.04000092,-105.3099976,934,0
876,40.65000153,-111.9800034,543,0
877,12.97000027,77.55999756,1510,2
878,40.75,-73.98999786,17046,2
879,47.74000168,-122.3700027,120,0
880,37.52000046,-121.9300003,77,0
881,41.5,-81.66999817,794,2
882,40.04000092,-105.3099976,735,2
883,38.95999908,-94.63999939,809,5
884,40.72999954,-73.98999786,12069,0
885,51.5,-0.140000001,3942,0
886,51.50999832,-0.109999999,2040,0
887,44.97999954,-93.26999664,921,0
888,29.76000023,-95.36000061,434,0
889,40.22000122,-75.0,642,0
890,48.43000031,-123.3600006,304,0
891,37.52999878,-122.25,748,0
892,40.72999954,-74.01000214,196,0
893,51.52000046,-0.129999995,1063,0
894,37.43999863,-122.1500015,1126,0
895,35.66999817,139.7700043,685,0
896,35.11000061,-80.80999756,588,0
897,26.61000061,-80.18000031,239,0
898,52.20000076,0.119999997,648,2
899,45.52000046,-122.6399994,7070,2
900,41.25999832,-95.93000031,1358,2
901,45.43000031,-75.69000244,1511,2
902,37.38999939,-122.0699997,418,2
903,-37.81000137,144.96000669999995,33,0
904,46.77999878,23.59000015,810,0
905,40.86999893,-73.41000366,50,0
906,47.59999847,-122.3300018,5307,2
907,49.27999878,-123.1100006,3198,0
908,-27.45999908,153.0200043,109,0
909,41.88999939,-87.63999939,1429,2
910,42.68999863,-73.83000183,185,0
911,33.77000046,-84.37999725,2946,2
912,49.27999878,-123.1200027,1410,0
913,27.95999908,-82.43000031,30,0
914,40.04999924,-76.34999847,267,0
915,39.74000168,-105.0199966,156,2
916,37.40999985,-122.0800018,2567,5
917,33.63000107,-117.8700027,494,0
918,40.43999863,-79.94999695,726,0
919,45.75999832,21.22999954,945,0
920,37.38999939,-122.0699997,346,2
921,33.74000168,-84.37999725,760,2
922,32.81000137,-96.80999756,1697,0
923,37.91999817,-122.3000031,1088,0
924,42.99000168,-71.47000122,213,0
925,42.38000107,-71.12999725,5927,0
926,39.74000168,-105.0199966,199,2
927,39.97000122,-83.0,278,2
928,47.50999832,19.07999992,684,0
929,42.36999893,-71.09999847,3230,0
930,42.34999847,-71.04000092,644,0
931,33.74000168,-117.8199997,151,2
932,52.66999817,-8.630000114,250,0
933,40.75999832,-73.98999786,1639,0
934,43.65000153,-79.37000275,2639,0
935,34.04000092,-118.25,1037,5
936,12.97000027,77.55999756,7728,2
937,40.74000168,-73.98999786,2897,2
938,41.88999939,-87.62999725,800,0
939,51.04000092,-114.0699997,2615,2
940,52.08000183,4.28000021,1825,0
941,32.95999908,-117.2300034,905,1
942,-33.45999908,-70.63999939,4374,2
943,37.77000046,-122.4000015,2157,0
944,25.27000046,55.33000183,927,0
945,40.81000137,-73.94999695,48,0
946,38.90999985,-77.01999664,4626,0
947,37.79999924,-122.4100037,3251,0
948,40.25999832,-76.87999725,669,0
949,40.74000168,-73.98999786,4712,1
950,33.97000122,-118.2399979,370,0
951,41.18999863,-73.23999786,89,2
952,37.31000137,-122.0,590,0
953,40.74000168,-74.0,1969,2
954,34.09999847,-118.4100037,1216,2
955,35.91999817,-78.91999817,2425,0
956,37.31000137,-122.0,2138,0
957,38.95999908,-77.33999634,2900,2
958,41.88999939,-87.62000275,1569,0
959,47.61000061,-122.3300018,2127,0
960,41.68000031,-86.16000366,161,0
961,39.70000076,-104.9599991,809,0
962,40.72000122,-73.98000336,152,0
963,51.52000046,-0.079999998,1046,0
964,32.16999817,34.84000015,1904,0
965,37.38999939,-122.0699997,1561,2
966,42.90000153,-78.87999725,915,0
967,39.63999939,-104.9599991,194,2
968,38.5,-90.45999908,283,0
969,40.70000076,-73.98999786,3455,0
970,37.41999817,-122.1600037,4550,0
971,48.86000061,2.339999914,3802,1
972,40.74000168,-74.0,695,0
973,59.90999985,10.75,509,0
974,34.06999969,-118.3499985,2283,0
975,51.50999832,-0.09000000400000001,984,2
976,37.77000046,-122.4100037,3501,0
977,36.97999954,-121.9499969,221,0
978,-37.81000137,144.96000669999995,305,0
979,37.77000046,-122.4000015,2603,2
980,38.91999817,-104.76999659999998,165,0
981,35.75,-78.72000122,1292,2
982,36.04000092,-115.1900024,467,0
983,39.95999908,-75.19999695,2695,0
984,40.70000076,-73.98999786,7423,0
985,45.54999924,-122.6399994,709,0
986,41.77000046,-72.66999817,449,0
987,41.88000107,-87.62000275,45,0
988,37.77000046,-122.4000015,95,2
989,44.93999863,-93.16000366,2038,1
990,44.81999969,-93.31999969,898,0
991,41.41999817,-73.59999847,239,0
992,40.75999832,-73.97000122,795,0
993,40.72000122,-74.0,412,0
994,45.0,-93.25,1250,0
995,37.79000092,-122.4000015,3110,0
996,42.34999847,-71.06999969,685,0
997,30.12000084,-97.26999664,152,0
998,35.09999847,-106.5100021,1750,0
999,40.41999817,-79.98000336,239,0
1000,40.70999908,-74.0,3304,0
1001,51.50999832,-0.09000000400000001,582,0
1002,41.00999832,28.95999908,1363,0
1003,34.11000061,-118.3700027,1732,2
1004,51.50999832,-0.140000001,3349,2
1005,33.84000015,-117.8700027,809,0
1006,51.52000046,-0.100000001,3299,0
1007,35.66999817,139.7700043,1448,0
1008,37.79000092,-122.4000015,1941,0
1009,41.02999878,-73.76000214,933,2
1010,38.90999985,-77.01999664,3554,2
1011,42.97000122,-88.04000092,481,0
1012,40.27000046,-76.80999756,489,0
1013,48.22000122,16.37000084,784,0
1014,48.15999985,17.12999916,426,2
1015,33.16999817,-96.69000244,503,0
1016,48.86000061,2.339999914,3844,2
1017,33.65000153,-117.6699982,156,2
1018,48.13999939,11.57999992,122,0
1019,37.36999893,-122.0299988,975,0
1020,38.65999985,-90.45999908,1722,0
1021,18.53000069,73.83999634,1899,2
1022,43.65000153,-79.40000153,1865,2
1023,40.49000168,-74.44999695,521,2
1024,41.88999939,-87.63999939,1080,0
1025,47.65999985,-122.2900009,2251,0
1026,33.74000168,-117.75,2220,0
1027,-37.81000137,144.96000669999995,548,2
1028,40.75,-73.98999786,3057,2
1029,37.36999893,-122.0299988,1018,2
1030,28.06999969,-80.62999725,135,0
1031,59.90999985,10.75,326,0
1032,38.95999908,-77.33999634,425,0
1033,40.75999832,-73.97000122,585,4
1034,39.86999893,-86.11000061,2391,2
1035,34.09999847,-118.4100037,1711,2
1036,32.88999939,-117.1999969,1738,2
1037,-42.84999847,147.28999330000005,806,2
1038,32.06999969,34.77000046,1007,2
1039,32.77999878,-96.77999878,544,0
1040,33.75,-84.38999939,1594,2
1041,43.65999985,-79.37999725,2170,0
1042,52.36999893,4.889999866,454,0
1043,37.77000046,-122.4100037,208,2
1044,33.68000031,-118.0100021,1992,0
1045,37.77000046,-122.4000015,355,2
1046,42.36000061,-71.06999969,71,2
1047,40.72000122,-74.0,3196,2
1048,33.93000031,-84.38999939,3864,1
1049,41.88000107,-87.63999939,1865,2
1050,30.31999969,-97.73999786,3228,0
1051,40.75,-73.98000336,619,0
1052,42.33000183,-83.05000305,484,2
1053,44.95999908,-93.26000214,1866,0
1054,47.59999847,-122.3300018,650,2
1055,52.47999954,-1.879999995,399,2
1056,43.59000015,-79.52999878,3481,0
1057,25.27000046,55.33000183,2085,2
1058,47.61000061,-122.3300018,5310,0
1059,-33.86999893,151.21000669999995,3652,0
1060,42.36999893,-71.09999847,1446,2
1061,-37.81000137,144.96000669999995,11328,0
1062,51.52000046,-0.09000000400000001,4110,0
1063,51.52000046,-0.119999997,683,0
1064,51.52000046,-0.129999995,1649,0
1065,52.95999908,-1.149999976,82,0
1066,40.02000046,-83.01000214,340,2
1067,34.02999878,-118.4899979,141,2
1068,49.27999878,-123.1100006,4675,2
1069,45.52999878,-122.6800003,918,0
1070,39.18000031,-78.16000366,1044,0
1071,-37.81000137,144.96000669999995,2661,0
1072,40.75999832,-73.98000336,1079,2
1073,51.5,-0.09000000400000001,709,0
1074,38.93999863,-77.34999847,2042,2
1075,49.29000092,-123.1200027,558,0
1076,35.06000137,-80.80999756,587,2
1077,37.79000092,-122.4000015,3379,2
1078,33.74000168,-117.75,1968,2
1079,51.75,-1.24000001,278,0
1080,40.70000076,-73.94000244,852,2
1081,33.93000031,-84.38999939,351,0
1082,37.38999939,-121.8899994,4221,2
1083,41.84999847,-71.44999695,268,0
1084,40.75999832,-73.98999786,2540,2
1085,42.34999847,-71.06999969,107,0
1086,28.07999992,-82.5,690,2
1087,40.72000122,-74.0,1952,0
1088,41.04999924,-73.54000092,403,2
1089,38.90000153,-77.04000092,1130,0
1090,41.33000183,-72.94000244,206,2
1091,40.75,-73.98000336,286,2
1092,51.50999832,-0.129999995,1035,2
1093,59.75,10.19999981,160,0
1094,34.04999924,-118.2099991,1429,0
1095,37.79999924,-122.4000015,1314,0
1096,37.77000046,-122.4100037,5952,5
1097,28.62000084,-81.44000244,350,0
1098,39.72000122,-84.19000244,93,0
1099,51.52000046,-0.100000001,1315,0
1100,38.90999985,-77.02999878,2628,2
1101,51.50999832,-0.079999998,3183,1
1102,41.88999939,-87.62999725,3874,2
1103,40.75,-73.97000122,236,0
1104,41.88999939,-87.63999939,411,2
1105,51.50999832,-0.129999995,420,0
1106,59.90999985,10.75,555,1
1107,45.0,-93.25,804,2
1108,49.29000092,-123.1200027,433,0
1109,37.77000046,-122.4100037,2543,2
1110,51.50999832,-0.119999997,955,0
1111,40.84999847,-74.16000366,281,0
1112,51.52000046,-0.159999996,339,0
1113,40.72000122,-74.0,2415,0
1114,37.77000046,-122.4100037,481,0
1115,41.88000107,-87.62000275,120,0
1116,59.90999985,10.75,66,0
1117,34.02999878,-118.4700012,3024,0
1118,-36.84999847,174.7599945,570,0
1119,40.86999893,-74.34999847,227,4
1120,47.50999832,19.07999992,1889,2
1121,38.95999908,-77.23000336,205,0
1122,39.13999939,-76.83000183,47,0
1123,32.72000122,-117.1699982,197,0
1124,49.88999939,-97.13999939,1807,2
1125,18.53000069,73.83999634,2272,0
1126,33.38999939,-111.9300003,117,0
1127,42.29000092,-71.12999725,311,0
1128,35.93999863,-78.62999725,663,0
1129,44.97999954,-93.26999664,1862,2
1130,37.34000015,-121.9000015,2019,0
1131,39.33000183,-76.63999939,570,2
1132,35.15000153,-90.05000305,2698,0
1133,37.40999985,-122.1600037,1504,1
1134,51.52000046,-0.100000001,7943,2
1135,40.72999954,-73.98999786,144,2
1136,30.43000031,-84.18000031,726,5
1137,33.79999924,-84.31999969,318,0
1138,47.61000061,-122.3399963,350,2
1139,37.79000092,-122.4000015,1568,0
1140,37.75999832,-122.2600021,126,0
1141,34.00999832,-118.4700012,594,2
1142,37.77000046,-122.4100037,1012,2
1143,33.45000076,-112.0800018,583,0
1144,49.88000107,-97.13999939,335,0
1145,40.75,-73.98999786,1606,2
1146,13.72999954,100.5,308,2
1147,40.13999939,-75.20999908,92,0
1148,35.22999954,-80.83999634,1932,2
1149,38.93000031,-77.40000153,3147,2
1150,37.34999847,-122.0299988,1909,2
1151,25.81999969,-80.20999908,811,2
1152,42.34999847,-71.06999969,2370,4
1153,36.16999817,-115.1200027,898,2
1154,37.41999817,-122.1299973,363,0
1155,41.88999939,-87.62999725,1104,2
1156,40.68000031,-73.98000336,6109,0
1157,51.45000076,-2.579999924,1275,0
1158,-34.61000061,-58.36999893,507,2
1159,42.15000153,-72.51000214,832,0
1160,37.75,-122.4199982,14509,2
1161,-31.95999908,115.8399963,1048,0
1162,13.72999954,100.5,208,0
1163,39.16999817,-76.84999847,3808,2
1164,17.39999962,78.48000336,820,0
1165,41.88999939,-87.63999939,2035,2
1166,49.25999832,-123.1299973,747,0
1167,36.18999863,-95.98000336,1,0
1168,41.88000107,-87.63999939,452,2
1169,30.27000046,-97.73999786,1322,2
1170,49.27999878,-123.1100006,2473,0
1171,40.04000092,-105.3099976,702,0
1172,33.45000076,-112.0699997,2346,2
1173,47.61000061,-122.3300018,5812,0
1174,33.77000046,-84.37999725,799,0
1175,49.27999878,-123.0999985,536,0
1176,37.77000046,-122.4000015,16711,2
1177,49.27999878,-123.0400009,574,0
1178,37.66999817,-121.8799973,823,0
1179,52.36999893,4.889999866,887,0
1180,37.86000061,-122.25,215,2
1181,40.95000076,-74.06999969,430,2
1182,51.52000046,-0.100000001,474,0
1183,38.58000183,-121.4899979,1526,2
1184,50.83000183,4.329999924,129,2
1185,36.84999847,-76.29000092,637,2
1186,51.93000031,4.480000018999999,53,0
1187,40.68999863,-73.97000122,737,0
1188,40.74000168,-73.98999786,660,0
1189,59.90999985,10.75,331,0
1190,34.0,-81.02999878,141,0
1191,40.04000092,-105.3099976,3752,1
1192,30.27000046,-97.73999786,568,0
1193,59.90999985,10.75,444,0
1194,41.25999832,-96.12000275,1571,0
1195,41.88000107,-87.63999939,3119,1
1196,37.75999832,-122.2600021,486,2
1197,47.50999832,19.07999992,3231,0
1198,59.90999985,10.75,2549,2
1199,28.57999992,-81.25,52,0
1200,36.16999817,-115.1200027,297,2
1201,32.72000122,-117.1699982,1348,0
1202,17.39999962,78.48000336,290,0
1203,41.88000107,-87.63999939,3820,0
1204,38.90999985,-77.01999664,538,0
1205,37.77000046,-122.4000015,812,0
1206,37.79000092,-122.4000015,3013,1
1207,40.86999893,-74.16999817,943,0
1208,-36.84999847,174.7599945,1994,5
1209,40.75999832,-73.98999786,6409,0
1210,37.56000137,-122.0,1170,0
1211,47.56999969,7.579999924,303,1
1212,52.36999893,4.889999866,314,0
1213,37.40000153,-122.0100021,1172,1
1214,42.34999847,-71.06999969,546,0
1215,37.75,-122.4199982,3222,2
1216,34.15000153,-118.0899963,376,0
1217,45.52000046,-122.6900024,1947,0
1218,42.31000137,-71.08000183,391,0
1219,42.36000061,-71.06999969,409,0
1220,37.79000092,-122.4000015,306,2
1221,40.09999847,-83.01999664,523,0
1222,47.50999832,19.07999992,2986,1
1223,43.66999817,-79.37999725,1877,2
1224,40.75,-74.02999878,6917,2
1225,41.88000107,-87.63999939,764,0
1226,33.99000168,-118.4300003,558,2
1227,32.95999908,-96.88999939,4305,0
1228,41.88999939,-87.63999939,2871,0
1229,-33.86999893,151.21000669999995,165,0
1230,40.75999832,-74.41999817,77,2
1231,52.20000076,0.140000001,576,2
1232,51.93000031,4.480000018999999,1697,0
1233,39.27999878,-76.54000092,179,0
1234,27.95999908,-82.45999908,1186,2
1235,28.67000008,77.20999908,417,0
1236,30.23999977,-97.76000214,424,0
1237,37.38999939,-121.8899994,1321,2
1238,51.5,-0.02,550,2
1239,40.70999908,-74.01000214,906,2
1240,43.65000153,-79.47000122,215,0
1241,12.97000027,77.55999756,5144,0
1242,40.75999832,-73.98999786,736,2
1243,33.09999847,-117.0800018,600,0
1244,12.97000027,77.55999756,4095,0
1245,38.58000183,-121.5100021,1411,2
1246,35.66999817,139.7700043,672,0
1247,33.97000122,-118.2399979,413,0
1248,40.45000076,-79.93000031,1962,2
1249,51.50999832,-0.140000001,1753,2
1250,41.88000107,-87.62000275,1247,2
1251,34.09000015,-118.3799973,397,5
1252,40.36999893,-74.66999817,796,2
1253,32.72000122,-117.1699982,3030,0
1254,52.49000168,-1.889999986,2118,2
1255,37.77000046,-122.4000015,1139,0
1256,40.74000168,-74.0,4110,2
1257,40.77000046,-73.98999786,1214,2
1258,46.77999878,23.59000015,487,0
1259,40.52000046,-74.84999847,1252,0
1260,49.27000046,-123.1200027,4607,0
1261,34.06000137,-118.2399979,1157,3
1262,40.72999954,-73.98999786,1546,2
1263,39.95000076,-75.13999939,949,2
1264,51.50999832,-0.129999995,410,0
1265,35.04999924,-85.30999756,109,0
1266,37.77999878,-122.4400024,320,0
1267,42.34999847,-71.05999756,2818,2
1268,41.88999939,-87.62000275,326,0
1269,40.68000031,-73.98000336,1530,2
1270,32.06999969,34.77000046,9272,2
1271,59.33000183,18.06999969,563,0
1272,51.52000046,-0.100000001,979,0
1273,52.36999893,4.889999866,197,2
1274,37.75999832,-122.4400024,1057,0
1275,49.06999969,-122.2600021,175,2
1276,42.36999893,-71.08999634,276,0
1277,37.77000046,-122.4000015,676,2
1278,59.90999985,10.75,467,0
1279,35.13000107,-80.86000061,2248,5
1280,46.20999908,6.139999866,193,0
1281,43.65000153,-79.40000153,635,0
1282,40.75,-73.98999786,869,1
1283,37.77000046,-122.4100037,459,0
1284,18.53000069,73.83999634,1665,0
1285,41.61000061,-73.12999725,1254,0
1286,37.33000183,-121.8899994,513,0
1287,42.34000015,-71.06999969,117,0
1288,37.52000046,-121.9300003,1967,0
